gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
ACZ81_RS00430,ACZ81_RS00430,TonB-dependent siderophore receptor,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K16088  TC.FEV.OM1, fhuE, fpvA, fptA; outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid",871.275854219279,0.9577356757511366,0.31621318411297344,1.4475540513440497,0.1477418095229672,0.6678065489000251,treatment_long.term_vs_ref,2091,HOT1A3,WP_061438933.1
ACZ81_RS00435,ACZ81_RS00435,hypothetical protein,no_significant,,,,,3876.344865386901,0.2619020483154704,0.3593596233522635,0,1,1,treatment_long.term_vs_ref,528,HOT1A3,WP_039227006.1
ACZ81_RS00440,ACZ81_RS00440,hypothetical protein,no_significant,,,,,4063.5439091597063,0.5764008959777578,0.3305248065219819,0.23115026306709802,0.817198067972982,1,treatment_long.term_vs_ref,525,HOT1A3,WP_039236707.1
ACZ81_RS00445,ACZ81_RS00445,acyl-CoA dehydrogenase family protein,no_significant,09100 Metabolism // 09150 Organismal Systems // 09160 Human Diseases,09103 Lipid metabolism // 09105 Amino acid metabolism // 09152 Endocrine system // 09167 Endocrine and metabolic disease,"00071 Fatty acid degradation [PATH:ko00071] // 00280 Valine, leucine and isoleucine degradation [PATH:ko00280] // 03320 PPAR signaling pathway [PATH:ko03320] // 04936 Alcoholic liver disease [PATH:ko04936]","K00249  ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]",391.86697659651026,-1.5541701951100344,0.34007177740265243,-3.099846165304902,0.0019362117663576453,0.01938481328498129,treatment_long.term_vs_ref,1218,HOT1A3,WP_061438935.1
ACZ81_RS00450,ACZ81_RS00450,LysR family transcriptional regulator,no_significant,,,,,133.3125365944998,-0.8314465958968543,0.17963023194756303,-1.8451604293068493,0.06501420484495202,0.36050834433038886,treatment_long.term_vs_ref,921,HOT1A3,WP_061486886.1
ACZ81_RS00455,ACZ81_RS00455,MBL fold metallo-hydrolase,no_significant,,,,,426.08332162216925,0.18036902732659899,0.2732548824449049,0,1,1,treatment_long.term_vs_ref,759,HOT1A3,WP_061486888.1
ACZ81_RS00460,ACZ81_RS00460,YcjX family protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K06918  K06918; uncharacterized protein,477.4243144699272,-0.6739506056967685,0.2116292247341015,-0.8219592823974392,0.4111000712045208,1,treatment_long.term_vs_ref,1383,HOT1A3,WP_014947789.1
ACZ81_RS00465,ACZ81_RS00465,DUF697 domain-containing protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K08990  ycjF; putative membrane protein,285.37577519051786,-0.23478699911742718,0.23249761977907007,-0,1,1,treatment_long.term_vs_ref,1110,HOT1A3,WP_061438938.1
ACZ81_RS00470,ACZ81_RS00470,threonine/serine exporter family protein,no_significant,,,,,282.9499698777882,-0.4555598236648384,0.24830924663716084,-0,1,1,treatment_long.term_vs_ref,1224,HOT1A3,WP_014947791.1
ACZ81_RS00475,thiH,2-iminoacetate synthase ThiH,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],K03150  thiH; 2-iminoacetate synthase [EC:4.1.99.19],51.194398478219576,-0.3625496186523417,0.27030637727277707,-0,1,1,treatment_long.term_vs_ref,1131,HOT1A3,WP_061438940.1
ACZ81_RS00480,ACZ81_RS00480,thiazole synthase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],K03149  thiG; thiazole synthase [EC:2.8.1.10],18.472764579066283,-0.464092294206784,0.32483811589924066,-0,1,1,treatment_long.term_vs_ref,768,HOT1A3,WP_061438943.1
ACZ81_RS00485,thiS,sulfur carrier protein ThiS,lowcount,,,,,1.4242629330232128,-0.9436965511368297,1.1148472324986987,-0.39798865548813894,0.6906385481266366,NA,treatment_long.term_vs_ref,207,HOT1A3,WP_014947794.1
ACZ81_RS00490,ACZ81_RS00490,HesA/MoeB/ThiF family protein,no_significant,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122],K21029  moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80],15.785278049068408,-1.1054211390197424,0.4055569823123868,-1.4928139951327652,0.13548588284994165,0.6282778807776446,treatment_long.term_vs_ref,792,HOT1A3,WP_061438944.1
ACZ81_RS00495,thiE,thiamine phosphate synthase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],K14153  thiDE; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3],76.08651305451333,-1.118846711649318,0.27974290360508514,-2.212198070707623,0.026952982105513383,0.1786429133828387,treatment_long.term_vs_ref,1599,HOT1A3,WP_061438946.1
ACZ81_RS00500,thiC,phosphomethylpyrimidine synthase ThiC,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],K03147  thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17],213.42833143203308,-0.7418669629980112,0.2127496902016287,-1.1368616460441718,0.25559612783297264,0.9904858209622774,treatment_long.term_vs_ref,1908,HOT1A3,WP_061438948.1
ACZ81_RS00505,ACZ81_RS00505,heme biosynthesis protein,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99987 Cofactor metabolism,K02498  hemY; HemY protein,1092.994948336735,0.09950106122785712,0.12617025554394753,0,1,1,treatment_long.term_vs_ref,1173,HOT1A3,WP_061438950.1
ACZ81_RS00510,ACZ81_RS00510,uroporphyrinogen-III C-methyltransferase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K02496  hemX; uroporphyrin-III C-methyltransferase [EC:2.1.1.107],1907.7053477097636,-0.2680104098209362,0.15550230051636887,-0,1,1,treatment_long.term_vs_ref,1170,HOT1A3,WP_061438952.1
ACZ81_RS00515,ACZ81_RS00515,uroporphyrinogen-III synthase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K01719  hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]",895.0847572178739,-0.20206924520701003,0.1636491709676138,-0,1,1,treatment_long.term_vs_ref,729,HOT1A3,WP_061438954.1
ACZ81_RS00520,hemC,hydroxymethylbilane synthase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K01749  hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]",980.959086077128,-0.4603207076988895,0.2117169657398227,-0,1,1,treatment_long.term_vs_ref,936,HOT1A3,WP_014947801.1
ACZ81_RS00525,ACZ81_RS00525,GGDEF domain-containing protein,down,,,,,405.33676509225654,-1.3657475483046273,0.25138406962527216,-3.4439236726303357,5.733375342317852e-4,0.00692401801309981,treatment_long.term_vs_ref,1059,HOT1A3,WP_049587575.1
ACZ81_RS00530,ACZ81_RS00530,alpha/beta fold hydrolase,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99999 Others,K06999  K06999; phospholipase/carboxylesterase,331.25262095541484,0.02797536628727563,0.1271939298170803,0,1,1,treatment_long.term_vs_ref,669,HOT1A3,WP_014977932.1
ACZ81_RS00535,gmk,guanylate kinase,no_significant,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K00942  gmk, GUK1; guanylate kinase [EC:2.7.4.8]",1913.0155074881454,-0.4938659070161173,0.17553897218348632,-0,1,1,treatment_long.term_vs_ref,639,HOT1A3,WP_061438956.1
ACZ81_RS00540,rpoZ,DNA-directed RNA polymerase subunit omega,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09121 Transcription // 09182 Protein families: genetic information processing,03020 RNA polymerase [PATH:ko03020] // 03021 Transcription machinery [BR:ko03021] // 03400 DNA repair and recombination proteins [BR:ko03400],K03060  rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6],2960.5403310573574,0.31423436387941117,0.23917054878809943,0,1,1,treatment_long.term_vs_ref,270,HOT1A3,WP_014947805.1
ACZ81_RS00545,spoT,"bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase",no_significant,09100 Metabolism // 09180 Brite Hierarchies,09104 Nucleotide metabolism // 09182 Protein families: genetic information processing,00230 Purine metabolism [PATH:ko00230] // 03009 Ribosome biogenesis [BR:ko03009],"K01139  spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]",1854.114862100724,0.2511360478203032,0.1883622951430599,0,1,1,treatment_long.term_vs_ref,2109,HOT1A3,WP_039226917.1
ACZ81_RS00550,ACZ81_RS00550,RidA family protein,no_significant,,,,,514.3181618344397,0.35780366153029514,0.20117604123344676,0,1,1,treatment_long.term_vs_ref,384,HOT1A3,WP_014975316.1
ACZ81_RS00555,trmH,tRNA (guanosine(18)-2'-O)-methyltransferase TrmH,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K00556  trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34],844.7276958854844,0.4817563451074563,0.19213051515898488,0,1,1,treatment_long.term_vs_ref,705,HOT1A3,WP_014975317.1
ACZ81_RS00560,recG,ATP-dependent DNA helicase RecG,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09124 Replication and repair // 09182 Protein families: genetic information processing,03440 Homologous recombination [PATH:ko03440] // 03400 DNA repair and recombination proteins [BR:ko03400],K03655  recG; ATP-dependent DNA helicase RecG [EC:5.6.2.4],301.04425686385616,0.03563169671630171,0.1708320571835454,0,1,1,treatment_long.term_vs_ref,2070,HOT1A3,WP_014975318.1
ACZ81_RS00565,ACZ81_RS00565,class I SAM-dependent methyltransferase,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K15984  rsmJ; 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242],996.8378437698497,-0.26963116529683706,0.22928856585615734,-0,1,1,treatment_long.term_vs_ref,783,HOT1A3,WP_061438957.1
ACZ81_RS00570,ACZ81_RS00570,peroxiredoxin,no_significant,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],K24138  prx3; glutaredoxin/glutathione-dependent peroxiredoxin [EC:1.11.1.25 1.11.1.27],1243.91434530713,-0.4092626575078178,0.20740989948458266,-0,1,1,treatment_long.term_vs_ref,471,HOT1A3,WP_014947810.1
ACZ81_RS00575,ACZ81_RS00575,hypothetical protein,down,,,,,4553.123857314483,-1.9127496899952818,0.27501421471233045,-5.137006068842813,2.7914994445450863e-7,7.375928398103359e-6,treatment_long.term_vs_ref,807,HOT1A3,WP_014947811.1
ACZ81_RS00580,ACZ81_RS00580,extracellular solute-binding protein,down,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],"K02012  afuA, fbpA; iron(III) transport system substrate-binding protein",3375.228986605622,-1.5063185403887613,0.22647508113114637,-4.443396312577215,8.854983995469416e-6,1.7431035995081544e-4,treatment_long.term_vs_ref,1032,HOT1A3,WP_061438959.1
ACZ81_RS00585,ACZ81_RS00585,iron ABC transporter permease,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],"K02011  afuB, fbpB; iron(III) transport system permease protein",414.3811117148222,-0.5258770407742169,0.15224169892838826,-0.1699734104149023,0.8650310477580853,1,treatment_long.term_vs_ref,1518,HOT1A3,WP_014975321.1
ACZ81_RS00590,ACZ81_RS00590,ABC transporter ATP-binding protein,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],"K02010  afuC, fbpC; iron(III) transport system ATP-binding protein [EC:7.2.2.7]",627.1560807733963,-0.2806972426770982,0.12465075578963263,-0,1,1,treatment_long.term_vs_ref,1029,HOT1A3,WP_039226913.1
ACZ81_RS00595,ACZ81_RS00595,"NAD(P)/FAD-dependent oxidoreductase",no_significant,,,,,370.9791974075205,-0.22939418273834256,0.14166214353372503,-0,1,1,treatment_long.term_vs_ref,1179,HOT1A3,WP_061438961.1
ACZ81_RS00600,ACZ81_RS00600,LapA family protein,no_significant,,,,,18.196443893170013,0.11075673706802379,0.38381168501681434,0,1,1,treatment_long.term_vs_ref,198,HOT1A3,WP_061438963.1
ACZ81_RS00605,ACZ81_RS00605,hypothetical protein,no_significant,,,,,48.18402285081878,-0.8994167625060555,0.4392862112357262,-0.9092403819880513,0.3632232526089729,1,treatment_long.term_vs_ref,210,HOT1A3,WP_061438965.1
ACZ81_RS00610,ACZ81_RS00610,hypothetical protein,no_significant,,,,,230.04592952458762,-0.5372338206233902,0.28303726960751396,-0.13155094618818966,0.8953394874754281,1,treatment_long.term_vs_ref,516,HOT1A3,WP_061438967.1
ACZ81_RS00615,ACZ81_RS00615,mechanosensitive ion channel,no_significant,,,,,119.88176678063061,-0.41881205879900835,0.18603434911398628,-0,1,1,treatment_long.term_vs_ref,870,HOT1A3,WP_061438970.1
ACZ81_RS00620,ACZ81_RS00620,glucosaminidase domain-containing protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K03796  bax; Bax protein,74.86058991701415,-0.8235825801366502,0.17876916626642883,-1.8100581151360216,0.07028677539177848,0.3854025553167575,treatment_long.term_vs_ref,825,HOT1A3,WP_061438972.1
ACZ81_RS00625,ACZ81_RS00625,sigma-70 family RNA polymerase sigma factor,no_significant,,,,,137.84549564223101,-0.62480952212985,0.2517303417628331,-0.4958064302293716,0.6200309876869162,1,treatment_long.term_vs_ref,597,HOT1A3,WP_061438975.1
ACZ81_RS00630,ACZ81_RS00630,mechanosensitive ion channel,no_significant,,,,,224.29333575177517,-0.8031846472836189,0.2626641498959757,-1.1542673311287086,0.2483905856845331,0.9740176651792896,treatment_long.term_vs_ref,858,HOT1A3,WP_061438978.1
ACZ81_RS00635,ACZ81_RS00635,hypothetical protein,no_significant,,,,,85.93546271716664,-0.24213340087042684,0.35886422550939756,-0,1,1,treatment_long.term_vs_ref,270,HOT1A3,WP_203229262.1
ACZ81_RS00640,ACZ81_RS00640,magnesium transporter,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K06213  mgtE; magnesium transporter,73.07059155775461,-0.5189043189490092,0.3542119333687471,-0.05337007923256265,0.9574370445379962,1,treatment_long.term_vs_ref,1338,HOT1A3,WP_061438980.1
ACZ81_RS00645,ACZ81_RS00645,DUF21 domain-containing protein,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K16302  CNNM; metal transporter CNNM,69.21010118958091,-0.06511359913400404,0.22195881362204714,-0,1,1,treatment_long.term_vs_ref,1110,HOT1A3,WP_061438982.1
ACZ81_RS00650,rimK,30S ribosomal protein S6--L-glutamate ligase,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K05844  rimK; ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-],138.96958051038342,-0.1488322761658926,0.25631341375769223,-0,1,1,treatment_long.term_vs_ref,906,HOT1A3,WP_061438984.1
ACZ81_RS00655,ACZ81_RS00655,M14 family metallopeptidase,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K06987  K06987; uncharacterized protein,257.19889133313694,0.3819819964991466,0.16488720445573501,0,1,1,treatment_long.term_vs_ref,1041,HOT1A3,WP_061438987.1
ACZ81_RS00660,ACZ81_RS00660,cation:proton antiporter,no_significant,,,,,295.1491432850377,0.014292734131028719,0.17932991776600554,0,1,1,treatment_long.term_vs_ref,1812,HOT1A3,WP_232375977.1
ACZ81_RS00665,ACZ81_RS00665,outer membrane beta-barrel protein,down,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99992 Structural proteins,K07275  ompW; outer membrane protein,127.55226283242726,-2.6430147300106945,0.33670810501810683,-6.364606904533681,1.9579051533488159e-10,9.516385912017639e-9,treatment_long.term_vs_ref,669,HOT1A3,WP_061438989.1
ACZ81_RS00670,ACZ81_RS00670,hypothetical protein,down,,,,,683.9028872873007,-2.9587346259011422,0.41718720343681914,-5.893600296571669,3.7787056644794715e-9,1.4729469505995723e-7,treatment_long.term_vs_ref,465,HOT1A3,WP_014947817.1
ACZ81_RS00675,ACZ81_RS00675,hypothetical protein,no_significant,,,,,120.13570918616318,0.17059189272080277,0.16313922853340732,0,1,1,treatment_long.term_vs_ref,306,HOT1A3,WP_014975326.1
ACZ81_RS00680,ACZ81_RS00680,GGDEF domain-containing protein,no_significant,,,,,754.3080953814958,-1.2005560191173188,0.21556534319639625,-3.249854585758062,0.001154640329212347,0.012452202024650945,treatment_long.term_vs_ref,1545,HOT1A3,WP_232375978.1
ACZ81_RS00685,ACZ81_RS00685,ArgP/LysG family DNA-binding transcriptional regulator,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000] // 03036 Chromosome and associated proteins [BR:ko03036],"K05596  iciA; LysR family transcriptional regulator, chromosome initiation inhibitor",39.9390328968809,0.017965116448595442,0.23123822219431334,0,1,1,treatment_long.term_vs_ref,882,HOT1A3,WP_039226907.1
ACZ81_RS00690,ACZ81_RS00690,LysE family transporter,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K06895  lysE, argO; L-lysine exporter family protein LysE/ArgO",35.28239419750998,-0.9436376524569159,0.3560073464145292,-1.2461474655648015,0.2127102616700013,0.8750682342683335,treatment_long.term_vs_ref,600,HOT1A3,WP_014975330.1
ACZ81_RS00695,ACZ81_RS00695,multidrug efflux SMR transporter,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11741  sugE; quaternary ammonium compound-resistance protein SugE,54.35068899958426,0.8516710496534131,0.4708277412883785,0.7469208349769203,0.45511134853507296,1,treatment_long.term_vs_ref,315,HOT1A3,WP_014947823.1
