gene_id	gene	product	protein_id	old_locus_tag	A1A_S7	A1B_S8	A1C_S9	A2A_S10	A2B_S11	A2C_S12	A3A_S13	A3B_S14	A3C_S15	C1A_S16	C1B_S17	C1C_S18	C2A_60ng_S19	C2B_100ng_S20	C2B_60ng_S21	C2C_100ng_S22	C2C_60ng_S23	C3A_100ng_S24	C3A_60ng_S25	C3B_60ng_S26	C3C_100ng_S27	C3C_60ng_S28	C4A_S29	C4B_S30	C4C_S31	C5A_S32	C5B_S33	C5C_S34	Mock_S35	P6A_S1	P6B_S2	P6C_S3	P7A_S4	P7B_S5	P7C_S6
ACZ81_RS00625		sigma-70 family RNA polymerase sigma factor	WP_061438975.1		535	282	89	46	118	265	171	450	511	76	81	26	1525	780	435	137	95	170	172	266	140	111	67	96	42	67	99	88	0	0	0	0	0	0	0
ACZ81_RS00630		mechanosensitive ion channel	WP_061438978.1		663	395	87	48	257	263	404	1309	1443	194	52	76	2407	1528	870	246	221	387	262	219	212	173	130	89	82	135	184	116	0	0	0	0	0	0	0
ACZ81_RS00635		hypothetical protein	WP_203229262.1		90	136	33	49	70	144	177	383	567	43	15	17	491	308	242	80	112	94	102	139	77	69	51	53	132	46	55	16	0	0	0	0	0	0	0
ACZ81_RS00640		magnesium transporter	WP_061438980.1		64	80	52	10	109	100	202	483	573	30	12	12	782	315	192	79	73	141	69	119	75	64	44	39	36	28	51	48	0	0	0	0	0	0	0
ACZ81_RS00645		DUF21 domain-containing protein	WP_061438982.1		73	100	42	21	79	143	124	185	327	50	25	12	471	179	83	24	56	100	106	131	94	66	24	65	53	63	46	57	0	0	0	0	0	0	0
ACZ81_RS00650	rimK	30S ribosomal protein S6--L-glutamate ligase	WP_061438984.1		127	129	71	25	180	189	276	675	846	96	39	43	2034	973	578	253	183	333	294	183	187	158	109	105	73	79	129	88	5872	0	0	0	0	0	0
ACZ81_RS00655		M14 family metallopeptidase	WP_061438987.1		305	265	49	68	305	541	386	597	940	147	119	67	1581	660	415	245	197	570	357	515	268	274	229	241	189	269	287	264	0	0	0	0	0	0	0
ACZ81_RS00660		cation:proton antiporter	WP_232375977.1		321	373	106	63	328	701	458	1257	1658	137	101	91	1410	835	506	289	200	536	386	367	329	279	258	318	110	285	349	296	0	0	0	0	0	0	0
ACZ81_RS00665		outer membrane beta-barrel protein	WP_061438989.1		792	445	95	38	101	289	233	796	515	85	50	45	502	150	113	76	29	30	25	36	26	36	21	30	14	70	59	12	0	0	0	0	0	0	0
ACZ81_RS00670		hypothetical protein	WP_014947817.1		4860	3627	733	148	433	1077	987	3986	2981	491	92	103	585	787	477	217	167	91	118	108	113	104	135	93	144	177	230	117	5	0	0	0	0	0	0
ACZ81_RS00675		hypothetical protein	WP_014975326.1		173	180	39	41	154	281	149	338	367	94	39	17	238	208	106	67	53	179	157	215	139	109	101	89	91	130	162	100	0	0	0	0	0	0	0
ACZ81_RS00680		GGDEF domain-containing protein	WP_232375978.1		1836	2262	640	264	620	1819	890	1592	2544	817	642	273	417	392	215	373	215	551	422	683	437	368	242	347	345	473	408	474	0	0	0	0	0	0	0
ACZ81_RS00685		ArgP/LysG family DNA-binding transcriptional regulator	WP_039226907.1		75	73	32	10	24	51	54	78	109	32	25	7	37	33	29	43	31	65	34	63	28	39	32	41	30	34	45	32	0	0	0	0	0	0	0
ACZ81_RS00690		LysE family transporter	WP_014975330.1		26	19	28	37	93	106	42	118	86	20	3	25	206	29	27	15	15	21	37	37	21	10	19	20	6	30	33	28	19	0	0	0	0	0	0
ACZ81_RS00695		multidrug efflux SMR transporter	WP_014947823.1		9	45	7	61	51	121	46	78	119	5	10	10	134	38	45	12	31	55	84	209	40	43	52	41	110	36	39	44	1	0	0	0	0	0	0
ACZ81_RS00700		DUF1499 domain-containing protein	WP_014975331.1		492	801	271	199	470	1181	691	1644	2359	269	225	238	1618	1056	746	369	267	1038	702	392	771	562	427	407	198	616	843	602	7	0	0	0	0	0	0
ACZ81_RS00705		molecular chaperone DnaJ	WP_061438997.1		198	167	70	58	112	175	123	262	377	43	19	33	155	155	86	70	31	116	137	214	119	77	89	101	71	110	88	76	0	0	0	0	0	0	0
ACZ81_RS00710		efflux RND transporter periplasmic adaptor subunit	WP_014947826.1		1091	1331	1436	199	688	1912	1384	2435	4283	822	633	393	3621	1223	794	757	644	2047	1730	1582	1512	1436	992	716	521	876	1093	949	440	0	0	0	0	0	0
ACZ81_RS00715		multidrug efflux RND transporter permease subunit	WP_014947827.1		734	977	389	180	649	1812	1274	1858	2608	361	378	450	1624	1060	682	598	480	2221	1401	1566	1529	1188	851	799	951	1169	1392	1206	188	0	0	0	0	0	0
ACZ81_RS00720		alpha/beta hydrolase	WP_014947828.1		900	569	181	181	374	903	597	894	1055	256	155	208	424	759	466	452	312	854	614	1221	568	518	535	454	574	616	672	600	170	0	0	0	0	0	0
ACZ81_RS00725		bifunctional acetyl-CoA hydrolase/transferase family protein/GNAT family N-acetyltransferase	WP_061486892.1		778	683	132	216	569	1241	552	1257	2020	268	232	177	2379	1184	788	395	318	2059	1716	1000	1600	1275	901	1345	447	1113	1520	1356	14	0	0	0	0	0	0
ACZ81_RS00730		histone deacetylase family protein	WP_061438999.1		316	297	45	100	260	571	293	468	973	93	107	111	746	380	240	190	149	946	756	430	616	503	313	710	191	498	762	589	11	0	0	0	0	0	0
ACZ81_RS00735		glutaredoxin	WP_061439000.1		163	188	113	46	118	167	264	296	266	161	10	15	211	489	280	35	30	114	93	142	65	42	25	33	22	46	27	68	0	0	0	0	0	0	0
ACZ81_RS00740		DUF6436 domain-containing protein	WP_014947832.1		90	108	13	8	35	130	77	113	140	39	14	27	282	35	31	20	22	11	18	10	8	15	5	13	5	13	18	20	0	0	0	0	0	0	0
ACZ81_RS00745		methyl-accepting chemotaxis protein	WP_061439003.1		3451	3275	874	326	710	2007	1303	3712	3875	1093	374	430	7247	2001	1222	621	430	367	315	466	393	309	310	381	302	419	610	428	0	0	0	0	0	0	0
ACZ81_RS00750		hypothetical protein	WP_061439009.1		183	106	254	40	137	210	215	387	503	99	46	43	490	322	184	108	83	243	183	260	105	76	98	58	74	144	123	105	0	0	0	0	0	0	0
ACZ81_RS00755		DUF3300 domain-containing protein	WP_061439011.1		2024	2799	1467	265	566	1942	1396	2420	3981	1794	625	533	5503	1199	759	535	335	2476	1725	440	1429	1229	1939	2165	309	2976	3461	4046	41	0	0	0	0	0	0
ACZ81_RS00760	ribA	GTP cyclohydrolase II	WP_014947836.1		1020	1366	1740	264	604	1801	1131	1179	2531	991	1053	605	1504	540	432	415	341	645	989	739	780	714	415	429	249	355	236	312	169	0	0	0	0	0	0
ACZ81_RS00765		EAL domain-containing protein	WP_216600658.1		418	598	229	95	174	710	271	668	728	203	93	79	408	388	224	173	142	381	219	261	333	202	172	157	123	230	251	251	0	0	0	0	0	0	0
ACZ81_RS00770		hypothetical protein	WP_061439013.1		38	35	13	0	16	72	25	71	153	15	4	6	57	55	11	5	12	49	45	42	90	41	33	42	15	45	28	15	0	0	0	0	0	0	0
ACZ81_RS00775		glutathione S-transferase	WP_014975342.1		547	781	321	57	227	567	519	882	1693	268	208	186	812	666	493	224	203	605	476	402	386	280	272	268	191	363	293	385	5	0	0	0	0	0	0
ACZ81_RS00780	recQ	DNA helicase RecQ	WP_061439015.1		655	617	127	141	544	1420	695	1560	2133	222	183	168	2065	1157	642	309	224	1151	708	823	613	460	675	484	460	645	780	570	167	0	0	0	0	0	0
ACZ81_RS00785		thioesterase family protein	WP_014977960.1		486	327	127	77	245	509	421	787	867	180	69	113	474	412	251	221	136	305	304	327	297	244	279	240	228	161	280	176	0	0	0	0	0	0	0
ACZ81_RS00790		magnesium transporter	WP_014977961.1		1800	1371	350	454	1230	2331	1172	2935	3291	522	444	406	2177	1591	906	493	391	1315	936	775	849	712	742	567	403	867	1131	1050	242	0	0	1	0	0	0
ACZ81_RS00795	rarD	EamA family transporter RarD	WP_014977962.1		93	108	48	43	223	209	145	500	340	28	21	31	343	248	155	124	40	249	149	219	125	98	131	55	142	142	123	134	62	0	0	0	0	0	0
ACZ81_RS00800		diguanylate cyclase	WP_014977963.1		637	897	196	188	605	934	632	1694	2110	273	96	102	2843	927	592	296	283	910	663	592	654	512	466	407	344	444	678	423	32	0	0	0	0	0	0
ACZ81_RS00805	uvrD	DNA helicase II	WP_061439017.1		1880	2135	673	478	1753	2758	1631	4126	5548	654	462	452	5771	2596	1568	867	742	2669	1864	2148	1429	1175	1385	1179	1333	1411	1760	1433	134	0	0	0	0	0	0
ACZ81_RS00810	cysE	serine O-acetyltransferase	WP_014947845.1		1251	1608	417	128	586	1517	1250	2553	4812	424	348	342	3464	1977	1214	589	507	1482	1186	730	1034	850	763	762	382	974	1079	993	64	0	0	0	0	0	0
ACZ81_RS00815		IS4 family transposase	WP_061439020.1		8	0	0	0	1	2	0	10	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
ACZ81_RS00820		sensor domain-containing diguanylate cyclase	WP_014977965.1		1606	1285	582	190	485	1436	767	1746	1935	435	309	402	867	722	427	496	381	1026	619	923	470	528	499	408	639	834	1051	597	0	0	0	0	0	0	0
ACZ81_RS00825		HAD-IA family hydrolase	WP_061439022.1		56	94	59	3	27	86	68	79	330	37	25	42	154	43	11	9	8	54	53	26	46	31	38	42	7	37	30	24	23	0	0	0	0	0	0
ACZ81_RS00830	xerC	tyrosine recombinase XerC	WP_061439024.1		146	146	35	24	133	340	148	242	382	53	33	64	274	199	70	57	53	199	164	188	190	121	105	153	112	184	158	190	0	0	0	0	0	0	0
ACZ81_RS00835		DUF484 family protein	WP_014947849.1		593	620	160	167	409	998	406	806	1213	217	153	208	912	566	407	226	181	617	530	451	515	455	392	426	242	373	490	477	0	0	0	0	0	0	0
ACZ81_RS00840	dapF	diaminopimelate epimerase	WP_014947850.1		751	650	205	154	511	1084	595	1319	1345	264	234	170	1400	736	426	386	304	948	673	1144	609	590	508	479	533	733	830	600	424	0	0	0	0	0	0
ACZ81_RS00845	lysA	diaminopimelate decarboxylase	WP_014977968.1		1344	1192	294	245	1077	2355	1170	3227	4679	484	213	262	4840	1948	1314	768	558	2045	1495	1625	1238	978	1096	1010	597	1379	1613	1394	804	0	0	0	0	0	0
ACZ81_RS00850		lipoprotein	WP_232300901.1		105	145	55	14	86	135	110	323	521	56	48	29	292	162	106	79	63	174	126	132	110	69	129	110	80	116	113	68	4	0	0	0	0	0	0
ACZ81_RS00855		glycosyl transferase	WP_049587089.1		743	1048	571	77	266	601	492	907	1638	478	412	195	1108	592	490	365	235	503	340	358	290	195	131	206	161	273	320	424	31	0	0	0	0	0	0
ACZ81_RS00860		phosphatase PAP2 family protein	WP_014947854.1		11	16	2	7	48	27	51	52	158	36	1	3	77	178	62	6	4	36	31	38	17	25	8	19	15	27	26	10	380	0	0	0	0	0	0
ACZ81_RS00865	rraA	ribonuclease E activity regulator RraA	WP_014947855.1		4084	4316	1968	636	1416	4423	2257	3756	3353	1312	1126	379	1450	2051	1335	1323	1016	2367	1432	2628	1320	1120	816	895	1135	1426	1450	1280	151	0	0	0	0	0	0
ACZ81_RS00870		extracellular solute-binding protein	WP_061439026.1		1034	1664	586	290	948	2850	1053	2074	3336	459	610	232	869	1028	714	518	400	1417	852	895	819	664	501	762	501	858	938	1140	0	0	0	0	0	0	0
ACZ81_RS00875		S1/P1 nuclease	WP_061439028.1		607	707	178	142	709	1055	565	1966	2442	162	156	205	1109	643	454	245	207	886	615	401	508	447	433	477	241	603	757	557	327	0	0	0	0	0	0
ACZ81_RS00880		UbiX family flavin prenyltransferase	WP_014975357.1		410	454	169	94	348	794	477	927	1552	202	135	88	935	494	351	244	128	491	357	292	343	248	208	271	204	437	455	427	80	0	0	0	0	0	0
ACZ81_RS00885	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	WP_081106052.1		1638	1997	951	230	903	2052	1105	2489	3343	667	520	280	2988	1365	863	600	518	1306	867	892	808	652	750	766	401	979	1053	1017	17	0	0	0	0	0	0
ACZ81_RS00890		class 1 fructose-bisphosphatase	WP_014947860.1		1694	1596	350	411	1607	3543	919	3398	6574	598	554	607	4860	2821	1606	600	418	2974	2171	905	1795	1463	1427	1465	255	1433	1893	1792	1319	0	0	0	0	0	0
ACZ81_RS00895	ppa	inorganic diphosphatase	WP_014947861.1		3363	2361	685	668	3360	5648	3259	8260	12010	947	663	782	6585	5214	3148	2402	1733	6454	4397	6907	3625	3001	3057	2909	1193	3824	4671	2926	9718	0	0	0	0	0	0
ACZ81_RS00900		DUF3299 domain-containing protein	WP_014947862.1		101	94	30	36	82	159	151	362	366	42	35	21	295	122	60	82	78	162	171	177	149	108	103	74	81	91	110	96	669	0	0	0	0	0	0
ACZ81_RS00905		dihydrodipicolinate synthase family protein	WP_061439033.1		285	242	56	80	206	557	247	503	547	46	60	58	431	341	180	156	119	496	332	479	294	237	193	167	230	265	344	260	60	0	0	0	0	0	0
ACZ81_RS00910		2OG-Fe(II) oxygenase	WP_014975360.1		930	915	195	154	463	1030	431	1077	1323	271	197	226	921	619	383	273	231	810	664	582	540	444	423	418	246	447	485	486	237	0	0	0	0	0	0
ACZ81_RS00915		acyl-CoA thioesterase	WP_014975361.1		349	321	133	55	209	639	278	663	653	155	83	70	398	356	232	182	161	320	316	388	308	262	291	278	244	267	185	234	158	0	0	0	0	0	0
ACZ81_RS00920		hypothetical protein	WP_014975362.1		15	13	2	0	16	9	13	41	22	0	5	1	32	4	21	1	16	30	20	14	19	20	6	12	9	9	18	13	0	0	0	0	0	0	0
ACZ81_RS00925		S41 family peptidase	WP_014975363.1		41	57	18	8	57	97	30	119	161	3	19	15	131	74	57	25	22	88	58	96	72	56	45	51	39	38	49	45	0	0	0	0	0	0	0
ACZ81_RS00930		Hsp70 family protein	WP_014975364.1		211	350	162	92	358	593	373	676	985	122	103	94	1117	537	361	171	143	537	388	421	295	270	269	161	166	236	341	243	1196	0	0	0	0	0	0
ACZ81_RS00935	uvrA	excinuclease ABC subunit UvrA	WP_014975365.1		3257	4007	1229	543	2063	3998	3487	6186	9162	1095	942	873	6484	4213	2687	1527	1341	4617	2541	2495	2342	2025	1421	1442	915	1990	3022	1888	3357	1	0	0	0	0	0
ACZ81_RS00940		MFS transporter	WP_061439035.1		800	832	246	338	1024	1553	1391	2262	2106	305	205	206	1373	1096	788	563	326	1414	1046	1133	741	664	686	519	731	681	968	580	103	0	0	0	0	0	0
ACZ81_RS00945		beta-phosphoglucomutase family hydrolase	WP_014977981.1		209	266	66	56	185	424	312	497	482	91	37	69	502	348	235	137	133	440	277	386	264	192	161	161	114	263	248	218	88	0	0	0	0	0	0
ACZ81_RS00950		hypothetical protein	WP_232306440.1		58	34	10	18	41	129	56	107	237	28	1	15	168	73	32	41	16	359	318	75	352	362	125	87	14	71	57	86	43	0	0	0	0	0	0
ACZ81_RS00955		alpha/beta hydrolase	WP_014947874.1		978	711	284	242	786	1638	682	1756	2505	310	275	325	1210	1220	829	458	287	1358	1042	943	922	798	754	729	434	864	931	870	37	0	0	0	0	0	0
ACZ81_RS00960		LacI family DNA-binding transcriptional regulator	WP_014947876.1		1385	976	413	183	622	1468	825	1636	1938	582	350	356	1182	839	532	395	263	714	826	1041	762	555	524	497	373	564	465	492	18	0	0	0	0	0	0
ACZ81_RS00965		galactose mutarotase	WP_014975371.1		326	358	126	101	287	802	304	582	1123	172	78	87	1344	704	436	258	142	662	519	282	352	385	329	264	115	355	261	344	0	0	0	0	0	0	0
ACZ81_RS00970		UDP-glucose--hexose-1-phosphate uridylyltransferase	WP_014947878.1		441	507	204	33	317	796	416	250	466	232	190	175	3357	408	307	250	190	405	332	200	340	297	203	214	72	186	229	194	0	0	0	0	0	0	0
ACZ81_RS00975	galK	galactokinase	WP_061439037.1		431	935	346	72	418	978	445	525	907	271	367	200	2760	351	232	254	228	594	412	377	452	358	292	327	155	409	416	296	33	0	0	0	0	0	0
ACZ81_RS00980		sodium/sugar symporter	WP_014975374.1		779	780	232	157	725	1582	848	1841	2522	203	143	229	1653	1266	822	523	380	1518	995	1299	744	611	606	562	540	997	998	758	134	0	0	0	0	0	0
ACZ81_RS00985		single-stranded DNA-binding protein	WP_014947881.1		16570	13071	10219	1354	7829	15122	10172	18862	22656	6640	4154	4076	9024	7331	4413	4988	3980	9771	6968	8430	6382	5274	5204	4413	4213	5676	7661	4598	7784	0	0	0	0	0	0
ACZ81_RS00990		hypothetical protein	WP_061439040.1		91	78	18	17	70	171	149	206	189	39	9	54	260	67	42	66	59	237	179	182	255	195	132	108	91	106	152	121	0	0	0	0	0	0	0
ACZ81_RS00995		dienelactone hydrolase family protein	WP_069943577.1		167	242	100	28	122	409	153	239	520	127	64	61	578	189	151	89	68	288	215	103	279	207	220	160	52	186	208	199	0	0	0	0	0	0	0
ACZ81_RS01000		alpha-galactosidase	WP_061439044.1		283	402	111	58	323	640	236	612	1002	171	174	233	544	380	257	121	124	890	592	144	757	627	387	372	80	331	465	435	0	0	0	0	0	0	0
ACZ81_RS01005		SLC5 family protein	WP_039217377.1		273	462	95	50	221	844	261	374	642	161	113	185	819	314	223	196	159	616	393	176	467	437	249	162	128	253	280	169	0	0	0	0	0	0	0
ACZ81_RS01010		TonB-dependent receptor	WP_014947886.1		4730	8374	1081	1002	4045	15673	3263	3181	7868	3499	2187	3683	16994	4661	2901	1637	1267	6328	4389	963	5519	4635	2571	2691	384	2293	2512	2904	0	0	0	0	0	0	0
ACZ81_RS01015	glpK	glycerol kinase GlpK	WP_061439046.1		1269	1310	123	166	833	1641	800	1347	2589	534	177	306	5077	950	568	415	326	1997	1150	450	1649	1289	1076	1165	212	934	1246	1336	134	0	0	0	0	0	0
ACZ81_RS01020		DeoR/GlpR family transcriptional regulator	WP_014947888.1		519	503	137	136	372	777	371	684	763	283	149	385	1420	322	231	223	167	537	350	328	354	280	219	225	175	209	278	224	14	0	0	0	0	0	0
ACZ81_RS01025	glpD	glycerol-3-phosphate dehydrogenase	WP_061439048.1		1551	1586	309	384	922	2387	1293	974	2117	542	327	584	4487	481	283	503	471	1614	1227	881	1591	1239	829	886	522	595	706	816	0	0	0	0	0	0	0
ACZ81_RS01030		histidine phosphatase family protein	WP_232376016.1		104	161	39	43	152	300	130	303	443	58	35	78	353	100	43	74	69	201	165	145	190	142	150	175	80	126	175	103	0	0	0	0	0	0	0
ACZ81_RS01035		hypothetical protein	WP_061439053.1		531	336	120	56	83	243	214	273	299	77	43	75	105	59	39	13	19	61	42	67	36	48	22	32	22	28	32	17	0	0	0	0	0	0	0
ACZ81_RS01040		hypothetical protein	WP_061439054.1		4550	3662	758	310	1144	2059	1549	4228	3912	1088	425	208	3730	2188	1446	524	390	642	453	338	671	575	460	443	284	578	977	390	55	0	0	0	0	0	0
ACZ81_RS01045		PilN domain-containing protein	WP_061439056.1		1256	891	144	135	292	654	400	662	788	281	117	48	1499	830	472	134	88	194	123	189	193	160	154	112	111	116	230	97	0	0	0	0	0	0	0
ACZ81_RS01050		type II secretion system protein M	WP_061439059.1		751	389	71	55	203	482	239	494	374	122	88	39	839	420	255	53	52	133	100	141	160	105	77	89	74	78	87	77	35	0	0	0	0	0	0
ACZ81_RS01055		agglutinin biogenesis protein MshK	WP_014947895.1		534	205	32	42	78	246	118	315	229	80	66	23	497	230	157	14	27	72	79	60	58	82	33	52	24	45	60	25	0	0	0	0	0	0	0
ACZ81_RS01060	mshL	pilus (MSHA type) biogenesis protein MshL	WP_061439061.1		1626	1082	205	171	342	1098	596	1168	1449	282	216	112	1770	753	392	186	143	428	408	241	394	332	185	276	128	179	217	194	13	0	0	0	0	0	0
ACZ81_RS01065		AAA family ATPase	WP_061439063.1		618	378	30	76	138	539	219	488	628	138	93	32	345	179	127	118	95	239	120	170	156	119	111	116	67	126	88	67	17	0	0	0	0	0	0
ACZ81_RS01070		tetratricopeptide repeat protein	WP_061439065.1		361	350	55	44	117	529	172	508	623	94	119	56	256	140	90	72	79	155	153	99	168	182	88	111	60	86	91	90	0	0	0	0	0	0	0
ACZ81_RS01075		GspE/PulE family protein	WP_061439067.1		553	807	101	139	274	978	357	1223	1201	168	163	120	271	356	254	206	167	433	280	193	361	273	190	249	135	204	250	242	6	0	0	0	0	5	0
ACZ81_RS01080		type II secretion system F family protein	WP_061439069.1		1914	1731	287	299	621	1160	1090	2371	1690	407	71	109	968	894	557	411	355	331	270	319	339	268	254	242	482	352	689	127	144	0	0	0	0	0	0
ACZ81_RS01085		hypothetical protein	WP_061439071.1		2022	2195	823	251	949	1500	933	2590	2923	761	371	172	1712	1212	685	282	259	455	455	330	568	464	338	366	168	342	584	314	22	0	0	0	0	0	0
ACZ81_RS01090		prepilin-type N-terminal cleavage/methylation domain-containing protein	WP_014978004.1		3004	2809	883	372	1070	2303	1375	2975	3261	931	516	269	3241	1804	1191	483	418	818	614	498	739	559	381	417	237	410	651	502	126	0	0	0	0	0	0
ACZ81_RS01095		type II secretion system GspH family protein	WP_061439073.1		3403	2303	671	149	632	2262	1236	2981	3005	895	516	306	3644	1719	1114	509	344	680	548	518	574	571	415	385	279	426	421	491	108	0	0	2	0	0	0
ACZ81_RS01100		type II secretion system GspH family protein	WP_061439074.1		742	611	140	39	178	806	334	943	1183	190	164	71	1458	525	271	88	69	181	177	110	159	172	126	121	57	138	143	163	112	0	0	0	0	0	0
ACZ81_RS01105		prepilin-type N-terminal cleavage/methylation domain-containing protein	WP_061439076.1		261	264	46	52	131	404	100	549	534	63	45	36	751	225	126	26	43	119	95	105	97	76	71	60	26	94	57	91	10	0	0	0	0	0	0
ACZ81_RS01110		type II secretion system GspH family protein	WP_061439078.1		395	504	254	120	232	707	344	713	981	184	162	97	486	244	148	98	76	212	257	307	222	173	132	171	222	183	122	133	1	0	0	0	0	0	0
ACZ81_RS01115		hypothetical protein	WP_061439080.1		147	209	94	71	207	385	135	597	846	104	67	64	256	114	76	40	53	198	105	59	55	69	51	92	10	128	66	101	0	0	0	0	0	0	0
ACZ81_RS01120		H-type lectin domain-containing protein	WP_061439082.1		811	830	202	254	603	1545	718	1746	2256	250	251	197	651	486	322	277	181	462	445	662	411	407	294	328	360	378	393	411	0	0	0	0	0	0	0
ACZ81_RS01125		rod shape-determining protein	WP_014947909.1		2353	2663	1196	586	2109	4689	2420	7380	8055	900	695	642	5799	3028	2051	1312	903	3901	2908	2329	2230	1770	1871	1625	938	2161	2428	1980	1714	0	0	0	0	0	0
ACZ81_RS01130	mreC	rod shape-determining protein MreC	WP_014978010.1		223	314	50	69	231	790	363	823	927	72	86	100	523	322	272	213	135	515	365	539	308	232	254	301	193	399	353	319	39	0	0	0	0	0	0
ACZ81_RS01135	mreD	rod shape-determining protein MreD	WP_014978011.1		100	122	27	37	107	252	98	308	308	49	30	75	162	125	112	62	41	130	134	150	87	76	68	95	78	108	129	141	0	0	0	0	0	0	0
ACZ81_RS01140		Maf family protein	WP_061439084.1		139	162	23	35	106	270	94	420	413	33	29	40	289	145	72	47	29	191	133	109	130	136	80	121	48	138	140	128	37	0	0	0	0	0	0
ACZ81_RS01145	rng	ribonuclease G	WP_014947913.1		7883	4849	6060	525	1024	3518	3234	3748	2621	2209	1843	577	2380	1803	1387	1522	1111	1376	1250	3385	1088	909	926	900	1636	1159	1415	1046	535	1	0	0	0	0	0
ACZ81_RS01150		TIGR02099 family protein	WP_061439086.1		8297	7548	6739	870	2453	7630	4549	6799	8399	3027	3612	1875	2891	2242	1416	1941	1392	2511	2192	3028	1904	1478	1492	1570	1782	1910	1786	2192	116	0	0	0	0	0	0
ACZ81_RS01155		carbon-nitrogen hydrolase family protein	WP_061439088.1		4056	5364	3245	839	1739	4091	3160	4756	7338	2047	2146	1258	2412	2643	1711	1251	1083	3237	1844	1431	1501	1255	1436	1371	1252	1918	2407	2479	88	0	0	0	0	1	0
ACZ81_RS01160	tldD	metalloprotease TldD	WP_061439090.1		6416	6245	2685	1263	3825	9072	4456	8305	12945	2850	2389	2114	5113	4014	2647	2073	1577	6044	4212	3818	3398	2970	3385	2901	2106	3864	4439	3904	602	3	0	0	0	0	0
ACZ81_RS01165		hypothetical protein	WP_061439092.1		331	195	101	85	221	437	239	440	677	85	47	56	383	295	214	133	89	345	279	481	212	167	214	206	185	285	265	237	0	0	0	0	0	0	0
ACZ81_RS01170		ribosome-associated protein	WP_061439094.1		724	694	198	87	616	1030	609	1421	2161	226	156	169	1320	763	489	328	233	847	714	644	549	441	520	499	198	546	596	478	538	0	0	0	0	0	0
ACZ81_RS01175	pmbA	metalloprotease PmbA	WP_061439098.1		4712	3245	1142	834	2173	5750	3105	5407	7895	1423	1143	957	4050	2990	2123	1549	1301	3652	2920	4643	2505	2005	2345	2649	1992	2610	3114	2665	450	0	0	0	0	0	0
ACZ81_RS01180		AraC family transcriptional regulator	WP_061439100.1		202	190	27	29	60	210	140	171	295	54	46	58	94	124	110	47	78	124	115	194	86	57	68	67	115	109	95	107	0	0	0	0	0	0	0
ACZ81_RS01185		beta-galactosidase	WP_061439102.1		280	381	195	99	368	801	350	745	1464	194	179	108	3156	926	571	344	271	780	772	939	464	365	706	852	548	1282	1048	1298	40	0	0	0	0	0	0
ACZ81_RS01190	arcA	two-component system response regulator ArcA	WP_014947922.1		9151	7776	2739	1125	4887	8521	6335	11072	11886	2698	1444	1777	9115	5636	3265	2691	2205	5774	3798	3743	3407	3000	2824	2327	1129	4036	4590	3166	1685	0	0	0	0	0	0
ACZ81_RS01195		HAMP domain-containing histidine kinase	WP_014947923.1		2190	2365	855	481	1572	4276	1874	4087	5685	991	622	761	1956	1966	1261	1129	967	2150	1730	2409	1634	1409	1361	1328	994	1750	1933	1352	312	0	0	0	0	0	0
ACZ81_RS01200	glgA	glycogen synthase GlgA	WP_061439104.1		876	977	190	129	603	1675	788	2108	3062	319	288	324	2680	1459	877	506	386	1429	1096	911	1111	873	884	892	389	903	1043	907	12	0	0	0	0	0	0
